date_reg,type,make,model,colour,fuel,state,modelyear,vehicleclass,enginesize,cylinders,transmission,fueltype,fuelconsumption_city,fuelconsumption_hwy,fuelconsumption_comb,fuelconsumption_comb_mpg,co2emissions
2025-04-24,motokar,HONDA,CIVIC,blue,petrol,Perak,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-24,motokar,HONDA,CIVIC,blue,petrol,Perak,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-24,motokar,HONDA,CIVIC,grey,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-24,motokar,HONDA,CIVIC,grey,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-24,motokar,HONDA,CIVIC,grey,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-24,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-24,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-24,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-24,motokar,HONDA,CIVIC,white,petrol,Johor,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-24,motokar,HONDA,CIVIC,white,petrol,Johor,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-24,motokar,HONDA,CIVIC,white,petrol,Johor,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-24,motokar,HONDA,FIT,white,petrol,Rakan Niaga,2014,STATION WAGON - SMALL,1.5,4,A5,x,8.3,6.5,7.5,38,172
2025-04-24,motokar,HONDA,FIT,white,petrol,Rakan Niaga,2014,STATION WAGON - SMALL,1.5,4,M5,x,8.3,6.9,7.7,37,177
2025-04-24,window_van,HONDA,ODYSSEY,white,petrol,Rakan Niaga,2014,MINIVAN,3.5,6,A6,x,12.3,8.5,10.6,27,244
2025-04-24,jip,KIA,SPORTAGE,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A6,x,11.4,8.3,10.0,28,230
2025-04-24,jip,KIA,SPORTAGE,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,M6,x,12.9,9.3,11.3,25,260
2025-04-24,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-04-24,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-04-24,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-04-24,jip,MAZDA,CX-5,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-04-24,jip,MAZDA,CX-5,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-04-24,jip,MAZDA,CX-5,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-04-24,jip,MAZDA,CX-5,red,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-04-24,jip,MAZDA,CX-5,red,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-04-24,jip,MAZDA,CX-5,red,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-04-24,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-04-24,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-04-24,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-04-24,jip,MAZDA,CX-5,gold,petrol,Pahang,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-04-24,jip,MAZDA,CX-5,gold,petrol,Pahang,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-04-24,jip,MAZDA,CX-5,gold,petrol,Pahang,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-04-24,motokar,MAZDA,MX-5,red,petrol,W.P. Kuala Lumpur,2014,TWO-SEATER,2.0,4,AS6,z,11.5,8.5,10.2,28,235
2025-04-24,motokar,MAZDA,MX-5,red,petrol,W.P. Kuala Lumpur,2014,TWO-SEATER,2.0,4,M5,z,10.5,8.5,9.6,29,221
2025-04-24,motokar,MAZDA,MX-5,red,petrol,W.P. Kuala Lumpur,2014,TWO-SEATER,2.0,4,M6,z,11.1,8.4,9.9,29,228
2025-04-24,motokar,PORSCHE,911 CARRERA,white,petrol,W.P. Kuala Lumpur,2014,MINICOMPACT,3.4,6,AM7,z,11.6,8.3,10.1,28,232
2025-04-24,motokar,PORSCHE,911 CARRERA,white,petrol,W.P. Kuala Lumpur,2014,MINICOMPACT,3.4,6,M7,z,12.5,8.6,10.7,26,246
2025-04-24,motokar,PORSCHE,911 CARRERA,grey,petrol,Rakan Niaga,2014,MINICOMPACT,3.4,6,AM7,z,11.6,8.3,10.1,28,232
2025-04-24,motokar,PORSCHE,911 CARRERA,grey,petrol,Rakan Niaga,2014,MINICOMPACT,3.4,6,M7,z,12.5,8.6,10.7,26,246
2025-04-24,jip,PORSCHE,CAYENNE,black,hybrid_petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-04-24,jip,PORSCHE,CAYENNE,black,hybrid_petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-04-24,jip,PORSCHE,CAYENNE,white,hybrid_petrol,Pulau Pinang,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-04-24,jip,PORSCHE,CAYENNE,white,hybrid_petrol,Pulau Pinang,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-04-24,jip,PORSCHE,CAYENNE,black,petrol,Rakan Niaga,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-04-24,jip,PORSCHE,CAYENNE,black,petrol,Rakan Niaga,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-04-24,jip,PORSCHE,CAYENNE,white,petrol,Pulau Pinang,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-04-24,jip,PORSCHE,CAYENNE,white,petrol,Pulau Pinang,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-04-24,jip,PORSCHE,CAYENNE,black,petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-04-24,jip,PORSCHE,CAYENNE,black,petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-04-24,motokar,SUBARU,BRZ,blue,petrol,Selangor,2014,MINICOMPACT,2.0,4,AS6,z,9.6,7.1,8.5,33,196
2025-04-24,motokar,SUBARU,BRZ,blue,petrol,Selangor,2014,MINICOMPACT,2.0,4,M6,z,11.0,7.9,9.6,29,221
2025-04-24,motokar,TOYOTA,CAMRY,white,hybrid_petrol,Rakan Niaga,2014,MID-SIZE,2.5,4,AS6,x,9.5,6.6,8.2,34,189
2025-04-24,motokar,TOYOTA,CAMRY,white,hybrid_petrol,Rakan Niaga,2014,MID-SIZE,3.5,6,AS6,x,11.1,7.8,9.6,29,221
2025-04-24,motokar,TOYOTA,CAMRY,black,petrol,Rakan Niaga,2014,MID-SIZE,2.5,4,AS6,x,9.5,6.6,8.2,34,189
2025-04-24,motokar,TOYOTA,CAMRY,black,petrol,Rakan Niaga,2014,MID-SIZE,3.5,6,AS6,x,11.1,7.8,9.6,29,221
2025-04-24,motokar,TOYOTA,CAMRY,white,hybrid_petrol,W.P. Kuala Lumpur,2014,MID-SIZE,2.5,4,AS6,x,9.5,6.6,8.2,34,189
2025-04-24,motokar,TOYOTA,CAMRY,white,hybrid_petrol,W.P. Kuala Lumpur,2014,MID-SIZE,3.5,6,AS6,x,11.1,7.8,9.6,29,221
2025-04-24,motokar,TOYOTA,CAMRY,white,hybrid_petrol,Johor,2014,MID-SIZE,2.5,4,AS6,x,9.5,6.6,8.2,34,189
2025-04-24,motokar,TOYOTA,CAMRY,white,hybrid_petrol,Johor,2014,MID-SIZE,3.5,6,AS6,x,11.1,7.8,9.6,29,221
2025-04-24,motokar,TOYOTA,CAMRY,grey,hybrid_petrol,Selangor,2014,MID-SIZE,2.5,4,AS6,x,9.5,6.6,8.2,34,189
2025-04-24,motokar,TOYOTA,CAMRY,grey,hybrid_petrol,Selangor,2014,MID-SIZE,3.5,6,AS6,x,11.1,7.8,9.6,29,221
2025-04-24,motokar,TOYOTA,CAMRY,grey,hybrid_petrol,Rakan Niaga,2014,MID-SIZE,2.5,4,AS6,x,9.5,6.6,8.2,34,189
2025-04-24,motokar,TOYOTA,CAMRY,grey,hybrid_petrol,Rakan Niaga,2014,MID-SIZE,3.5,6,AS6,x,11.1,7.8,9.6,29,221
2025-04-24,motokar,TOYOTA,COROLLA,white,petrol,Rakan Niaga,2014,MID-SIZE,1.8,4,A4,x,8.6,6.5,7.7,37,177
2025-04-24,motokar,TOYOTA,COROLLA,white,petrol,Rakan Niaga,2014,MID-SIZE,1.8,4,AV7,x,8.1,6.3,7.3,39,168
2025-04-24,motokar,TOYOTA,COROLLA,white,petrol,Rakan Niaga,2014,MID-SIZE,1.8,4,AV,x,8.0,5.9,7.1,40,163
2025-04-24,motokar,TOYOTA,COROLLA,white,petrol,Rakan Niaga,2014,MID-SIZE,1.8,4,M6,x,8.3,6.3,7.4,38,170
2025-04-24,motokar,TOYOTA,YARIS,red,petrol,Rakan Niaga,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-04-24,motokar,TOYOTA,YARIS,red,petrol,Rakan Niaga,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-04-24,motokar,TOYOTA,YARIS,white,petrol,Rakan Niaga,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-04-24,motokar,TOYOTA,YARIS,white,petrol,Rakan Niaga,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-04-24,motokar,TOYOTA,YARIS,silver,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-04-24,motokar,TOYOTA,YARIS,silver,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-04-24,motokar,TOYOTA,YARIS,silver,petrol,Rakan Niaga,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-04-24,motokar,TOYOTA,YARIS,silver,petrol,Rakan Niaga,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-04-24,motokar,TOYOTA,YARIS,white,petrol,Johor,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-04-24,motokar,TOYOTA,YARIS,white,petrol,Johor,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-04-24,motokar,TOYOTA,YARIS,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-04-24,motokar,TOYOTA,YARIS,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-04-24,jip,VOLKSWAGEN,TIGUAN,white,petrol,Kedah,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,VOLKSWAGEN,TIGUAN,white,petrol,Kedah,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-04-24,jip,VOLKSWAGEN,TIGUAN,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,VOLKSWAGEN,TIGUAN,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-04-24,jip,VOLKSWAGEN,TIGUAN,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,VOLKSWAGEN,TIGUAN,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-04-24,jip,VOLKSWAGEN,TIGUAN,black,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,VOLKSWAGEN,TIGUAN,black,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-04-24,jip,VOLKSWAGEN,TIGUAN,silver,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,VOLKSWAGEN,TIGUAN,silver,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-04-24,jip,VOLKSWAGEN,TIGUAN,blue,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-04-24,jip,VOLKSWAGEN,TIGUAN,blue,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-04-24,jip,VOLKSWAGEN,TOUAREG,grey,petrol,Selangor,2014,SUV - STANDARD,3.6,6,AS8,z,13.8,10.3,12.2,23,281
2025-04-25,motokar,AUDI,A8,grey,petrol,W.P. Kuala Lumpur,2014,MID-SIZE,3.0,6,AS8,z,13.1,8.8,11.2,25,258
2025-04-25,motokar,AUDI,A8,grey,petrol,W.P. Kuala Lumpur,2014,MID-SIZE,4.0,8,AS8,z,13.5,8.6,11.3,25,260
2025-04-25,jip,HONDA,CR-V,blue,petrol,Johor,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,white,hybrid_petrol,Sarawak,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,white,petrol,Pahang,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,grey,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,silver,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,grey,hybrid_petrol,Selangor,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,red,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,red,petrol,Perak,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,white,hybrid_petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,red,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,red,petrol,Negeri Sembilan,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,blue,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,blue,hybrid_petrol,Negeri Sembilan,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,grey,petrol,Johor,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,blue,hybrid_petrol,Johor,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,jip,HONDA,CR-V,silver,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Pulau Pinang,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Pulau Pinang,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Pulau Pinang,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,black,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,black,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,black,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,red,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,red,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,red,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Perlis,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Perlis,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Perlis,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Selangor,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Selangor,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Selangor,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Sarawak,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Sarawak,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Sarawak,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Perak,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Perak,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Perak,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Melaka,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Melaka,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,white,petrol,Melaka,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,white,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,CIVIC,black,petrol,Selangor,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-04-25,motokar,HONDA,CIVIC,black,petrol,Selangor,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-04-25,motokar,HONDA,CIVIC,black,petrol,Selangor,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-04-25,motokar,HONDA,FIT,blue,petrol,W.P. Kuala Lumpur,2014,STATION WAGON - SMALL,1.5,4,A5,x,8.3,6.5,7.5,38,172
2025-04-25,motokar,HONDA,FIT,blue,petrol,W.P. Kuala Lumpur,2014,STATION WAGON - SMALL,1.5,4,M5,x,8.3,6.9,7.7,37,177
2025-04-25,motokar,HONDA,FIT,black,petrol,Rakan Niaga,2014,STATION WAGON - SMALL,1.5,4,A5,x,8.3,6.5,7.5,38,172
2025-04-25,motokar,HONDA,FIT,black,petrol,Rakan Niaga,2014,STATION WAGON - SMALL,1.5,4,M5,x,8.3,6.9,7.7,37,177
2025-04-25,jip,HYUNDAI,SANTA FE,grey,hybrid_petrol,Pulau Pinang,2014,SUV - SMALL,3.3,6,A6,x,13.0,9.1,11.2,25,258
2025-04-25,jip,KIA,SPORTAGE,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A6,x,11.4,8.3,10.0,28,230
2025-04-25,jip,KIA,SPORTAGE,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,M6,x,12.9,9.3,11.3,25,260
2025-04-25,jip,KIA,SPORTAGE,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A6,x,11.4,8.3,10.0,28,230
2025-04-25,jip,KIA,SPORTAGE,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,M6,x,12.9,9.3,11.3,25,260
2025-04-25,jip,KIA,SPORTAGE,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A6,x,11.4,8.3,10.0,28,230
2025-04-25,jip,KIA,SPORTAGE,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,M6,x,12.9,9.3,11.3,25,260
2025-04-25,jip,MAZDA,CX-5,black,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-04-25,jip,MAZDA,CX-5,black,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-04-25,jip,MAZDA,CX-5,black,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-04-25,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-04-25,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-04-25,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-04-25,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-04-25,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-04-25,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-04-25,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-04-25,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-04-25,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
